Timestamp,pres,temp1,umid,temp2,V450,B500,G550,Y570,O600,R650,temps1,temps2,lumina
7/9/2023 19:00,991.8898315,23.01152802,94.06115723,23.05082512,46.20457458,42.44485855,24.18382454,25.78473854,15.1397562,17.46056557,21.21875,23.078125,171.218318
7/9/2023 20:00,991.7880249,23.6464386,94.05566406,23.92588615,20.01503181,20.45933533,11.22886658,11.88416862,6.783572197,8.847545624,21.265625,22.2890625,79.21852016
7/9/2023 21:00,992.303894,23.45274353,94.39929199,23.12321281,0.406632662,0.395797998,0.17234388,0.177744597,0.100588232,0.19543694,21.265625,21.4375,1.448544309
7/9/2023 22:00,992.6079712,23.13169098,94.04821777,23.96003532,0,0,0,0,0,0,21.234375,20.6796875,0
7/9/2023 23:00,992.6233521,23.04194641,94.99694824,23.12714958,0,0,0,0,0,0,21.171875,19.765625,0
7/10/2023 0:00,992.6104736,23.13558197,94.99694824,23.36680412,0,0,0,0,0,0,21.078125,19.1171875,0
7/10/2023 1:00,992.4822388,23.43544769,94.99694824,23.74744892,0,0,0,0,0,0,20.9609375,18.5546875,0
7/10/2023 2:00,992.5635376,23.21714019,94.99694824,23.54603291,0,0,0,0,0,0,20.8203125,18.19140625,0
7/10/2023 3:00,992.6448364,23.9988327,94.99694824,23.34461689,0,0,0,0,0,0,20.6796875,17.828125,0
7/10/2023 4:00,992.8301392,23.48890305,94.99694824,23.89394856,1.961139798,2.085676193,1.080463648,1.108255267,0.579609037,0.898435116,20.53125,17.47265625,7.713579059
7/10/2023 5:00,993.0154419,23.97897339,94.99694824,23.44328022,3.922279596,4.171352386,2.160927296,2.216510534,1.159218073,1.796870232,20.3828125,17.1171875,15.42715812
7/10/2023 6:00,993.2581787,23.16965485,94.99694824,23.55610371,39.68344879,43.86191559,31.88627052,35.18636703,21.41302681,26.83579063,20.2265625,17.25,198.8668194
7/10/2023 7:00,993.2940674,23.70423889,94.99694824,23.89048576,67.36297607,78.80451965,50.63595581,54.1120491,27.54522896,28.97410202,20.078125,17.609375,307.4348316
7/10/2023 8:00,993.5854492,23.92904663,94.32373047,23.78080559,93.89968872,109.577095,73.33030701,77.09674072,47.41171646,41.31388855,19.9453125,18.4140625,442.6294365
7/10/2023 9:00,993.583252,23.97100067,94.77062988,23.49409294,141.2537537,183.7418518,131.9507599,136.3637238,91.30658722,75.94462585,19.84375,21.1640625,760.5613023
7/10/2023 10:00,993.4578857,23.70907593,94.80249023,23.61005783,333.7258606,684.7683716,360.6900024,441.3893738,270.4050598,334.7207947,19.8125,23.7109375,2425.699463
7/10/2023 11:00,993.0993652,23.90743256,94.265625,23.88700485,638.5415649,1533.495361,558.6451416,730.6939087,431.3534851,589.1515503,19.8984375,25.96875,4481.881012
7/10/2023 12:00,993.0296631,23.60813141,94.4498291,23.93232346,726.2023315,1395.874023,478.4317322,677.9105225,478.4791565,923.184021,20.125,26.90625,4680.081787
7/10/2023 13:00,992.5686035,23.4813385,94.00939941,23.56882858,235.4055786,284.0997314,164.3851166,191.334549,130.1517181,160.0162201,20.4296875,27.96875,1165.392914
7/10/2023 14:00,991.9196167,23.16161346,94.67578125,23.12067795,176.2625122,177.8747406,106.9243546,116.8040924,87.93524933,91.17133331,20.7421875,30.5703125,756.9722824
7/10/2023 15:00,991.4927979,23.37055969,94.45581055,23.92619133,142.8481445,134.1134338,84.22764587,89.00245667,66.68396759,66.77762604,21.0859375,28.8125,583.6532745
7/10/2023 16:00,991.1992798,23.01457977,94.52783203,23.39433098,101.9221039,88.46108246,46.9916687,53.77181625,33.2923317,39.8641243,21.421875,26.4296875,364.3031273
7/10/2023 17:00,990.9888306,23.46932983,94.84814453,23.3268261,78.93175507,67.82479095,36.57137299,40.99190903,24.99494934,29.13619995,21.671875,25.109375,278.4509773
7/10/2023 18:00,991.0204468,23.44496918,94.60595703,23.38017082,112.5653534,91.52184296,56.97963715,67.7244873,55.83934402,70.15635681,21.8125,24.28125,454.7870216
7/10/2023 19:00,991.0536499,23.02670288,94.03393555,23.15656853,90.92888641,112.0330887,65.59079742,80.88983917,48.46715164,70.80908966,21.875,23.6015625,468.718853
7/10/2023 20:00,991.0875854,23.45876312,94.0213623,23.77482414,25.55483627,22.58328819,13.82463169,14.95762062,11.84242439,17.35250092,21.875,22.6484375,106.1153021
7/10/2023 21:00,991.472168,23.29821777,94.68835449,23.9268322,0.445645422,0.420229971,0.164389551,0.165973425,0.085868008,0.152900666,21.84375,21.703125,1.435007043
7/10/2023 22:00,991.6515503,23.8170166,94.91699219,23.7032299,0,0,0,0,0,0,21.7890625,20.875,0
7/10/2023 23:00,991.5751343,23.72466278,94.71533203,23.74146843,0,0,0,0,0,0,21.6875,20.1953125,0
7/11/2023 0:00,991.4382324,23.67895508,94.89013672,23.82502556,0,0,0,0,0,0,21.5703125,19.546875,0
7/11/2023 1:00,991.4263916,23.70909119,94.99694824,23.93879414,0,0,0,0,0,0,21.4375,18.921875,0
7/11/2023 2:00,991.2565918,23.78305817,94.99694824,23.19859028,0,0,0,0,0,0,21.28125,18.3203125,0
7/11/2023 3:00,991.0847168,23.08179474,94.99694824,23.53895283,0,0,0,0,0,0,21.1171875,17.8046875,0
7/11/2023 4:00,990.6768188,23.24398804,94.99694824,23.83903217,0.00150049,0.001628798,0,0,0,0,20.953125,17.2578125,0.003129288
7/11/2023 5:00,990.6821899,23.63432312,94.99694824,23.27506733,3.054996729,3.283657551,1.661129832,1.795102715,0.985028684,1.650867343,20.7734375,16.7734375,12.43078285
7/11/2023 6:00,990.4378052,23.01135254,94.99694824,23.62250996,32.36256027,37.57963562,23.57134247,26.04723358,13.52543736,16.09710693,20.5859375,16.6171875,149.1833162
7/11/2023 7:00,990.2652588,23.07131958,94.99694824,23.54099751,75.15652466,87.9713974,58.80241013,64.47067261,34.05279541,39.01381302,20.40625,16.9765625,359.4676132
7/11/2023 8:00,990.0238037,23.86928558,94.00524902,23.05067253,151.182724,231.2674561,157.8161621,187.2787628,88.41429901,106.2102127,20.234375,18.015625,922.1696167
7/11/2023 9:00,989.831665,23.26315308,94.77246094,23.74177361,185.1208496,279.3752136,186.5433502,212.5132141,120.7426834,124.7476273,20.09375,20.5390625,1109.042938
7/11/2023 10:00,989.2075195,23.62956238,94.34130859,23.82642937,472.8410034,704.2419434,419.1565552,535.2733154,298.6584473,463.6881104,20.015625,22.8984375,2893.859375
7/11/2023 11:00,989.7421875,23.68750763,94.74206543,23.19685173,136.3449554,168.0917969,119.9821777,146.0941162,87.24346161,120.9277496,20.0390625,22.1875,778.6842574
7/11/2023 12:00,990.2667847,23.96950531,94.99694824,23.65492058,118.5992584,133.8320618,99.45742798,118.6235886,72.94845581,96.69519043,20.140625,20.984375,640.155983
7/11/2023 13:00,989.510376,23.88666534,94.30297852,23.76191521,826.2692261,1090.929565,527.1307983,684.9472656,500.8750916,914.8543091,20.234375,22.8671875,4545.006256
7/11/2023 14:00,988.8132935,23.17834473,94.72460938,23.1940136,598.7665405,674.0465088,372.6690979,499.1739197,323.8206787,519.2416382,20.3125,25.1796875,2987.718384
7/11/2023 15:00,988.2140503,23.72206879,94.54187012,23.82139397,272.6443787,267.7486267,159.8592529,182.1137238,137.5550385,169.4000244,20.421875,25.265625,1189.321045
7/11/2023 16:00,987.4005737,23.36256409,94.60559082,23.72257805,98.49226379,136.4997101,76.68184662,102.8938293,50.4870491,86.18930817,20.578125,23.90625,551.2440071
7/11/2023 17:00,990.0351563,23.55143738,94.99694824,23.13123894,18.91967392,26.59827805,11.09231758,16.11943436,8.559813499,17.31111526,20.734375,21.9375,98.60063267
7/11/2023 18:00,989.9449463,23.49693298,94.99694824,23.32258415,142.8888092,184.9621887,85.07907104,125.6313477,73.83135986,136.8903503,20.8359375,21.0859375,749.2831268
7/11/2023 19:00,990.3792114,23.04872894,94.99694824,23.74052238,63.25463867,75.78636169,36.50111008,49.17286682,30.51626205,51.29990005,20.8671875,20.984375,306.5311394
7/11/2023 20:00,990.8149414,23.04291534,94.99694824,23.93989372,23.37912941,29.36397743,11.02338028,14.39378166,7.760014057,14.14848518,20.8515625,20.5390625,100.068768
7/11/2023 21:00,991.1755981,23.94999695,94.99694824,23.01338005,0.609198809,0.739474475,0.235978544,0.29545626,0.16928263,0.424213141,20.8125,19.9609375,2.47360386
7/11/2023 22:00,991.7609863,23.03464508,94.99694824,23.22785759,0,0,0,0,0,0,20.7578125,19.3828125,0
7/11/2023 23:00,992.1113281,23.63400269,94.99694824,23.85020256,0,0,0,0,0,0,20.6875,18.984375,0
7/12/2023 0:00,992.4519653,23.77165985,94.99694824,23.01133537,0,0,0,0,0,0,20.59375,18.734375,0
7/12/2023 1:00,992.4163208,23.21257019,94.99694824,23.43226433,0,0,0,0,0,0,20.5,18.4609375,0
7/12/2023 2:00,992.5655518,23.17695618,94.99694824,23.5208559,0,0,0,0,0,0,20.390625,17.953125,0
7/12/2023 3:00,992.376709,23.57347107,94.99694824,23.02738667,0,0,0,0,0,0,20.28125,17.4921875,0
7/12/2023 4:00,992.1074829,23.39533997,94.99694824,23.87128925,0.00150049,0.001628798,0,0,0,0,20.1484375,17.2265625,0.003129288
7/12/2023 5:00,992.4046631,23.46032715,94.99694824,23.04044819,2.652865648,3.596386671,1.175915599,1.567919135,0.722517967,1.622126698,20.0234375,16.734375,11.33773172
7/12/2023 6:00,993.0070801,23.43279266,94.99694824,23.07569599,40.55073166,63.20714951,28.81324577,38.8907547,17.34042931,30.69394684,19.890625,16.4609375,219.4962578
7/12/2023 7:00,993.0256958,23.3449707,94.99694824,23.63163471,88.57970428,139.682724,70.32175446,91.75196075,40.81094742,61.54372787,19.75,16.84375,492.6908188
7/12/2023 8:00,992.9923706,23.10451508,94.99694824,23.07380486,117.0054855,202.713623,94.10722351,124.0712128,58.81465149,68.74036407,19.609375,17.71875,665.4525604
7/12/2023 9:00,992.7307739,23.20241547,94.61425781,23.73768425,152.6417999,215.5979309,130.4288635,139.7616882,92.30872345,79.03958893,19.5078125,19.9140625,809.7785949
7/12/2023 10:00,992.6068726,23.54225922,94.86096191,23.09425163,189.9302826,264.285675,150.1120758,162.9006195,109.7881241,96.35540009,19.453125,21.75,973.3721771
7/12/2023 11:00,992.5967407,23.9234848,94.95666504,23.97450066,365.3065796,730.7259521,341.4896545,415.5810852,230.8457947,234.0128021,19.5078125,23.40625,2317.961868
7/12/2023 12:00,991.987915,23.30670929,94.72290039,23.5485363,726.609314,1344.174927,483.6333008,663.4899902,468.3731689,820.4877319,19.65625,24.21875,4506.768433
7/12/2023 13:00,991.3013916,23.2064743,94.81628418,23.02989006,635.9990234,865.1607666,392.9464417,499.2099609,370.0606689,699.0584106,19.8671875,24.84375,3462.435272
7/12/2023 14:00,991.0037231,23.17072296,94.4798584,23.78520012,573.6568604,668.2910156,358.7865906,455.9112549,347.5715942,586.6241455,20.09375,27.4140625,2990.841461
7/12/2023 15:00,990.2210083,23.40402985,94.85095215,23.9401989,257.3609314,258.0773621,170.6463776,189.3713074,152.3223724,186.5456238,20.34375,25.6171875,1214.323975
7/12/2023 16:00,989.6113281,23.90986633,94.9888916,23.60880852,133.6070099,126.4254608,62.95687103,77.2519455,48.21412659,66.05879211,20.6015625,23.875,514.5142059
7/12/2023 17:00,988.9539185,23.9969635,94.37756348,23.74476433,153.979538,174.0205994,88.88460541,115.5251389,63.98224258,114.1220551,20.7890625,23.140625,710.5141794
7/12/2023 18:00,988.3540649,23.91828918,94.61767578,23.71455193,81.86671448,78.80615234,40.51804733,48.27354813,29.04792023,37.28591919,20.8984375,22.9765625,315.7983017
7/12/2023 19:00,988.1659546,23.33932495,94.55737305,23.32478142,51.62884521,50.16861725,27.84547043,31.89867973,20.18266106,23.70190239,20.9609375,22.75,205.4261761
7/12/2023 20:00,987.9304199,23.441185,94.84570313,23.40629387,24.5615139,28.29385757,15.65545368,19.33296204,11.38855076,18.1526432,20.984375,22.3828125,117.3849812
7/12/2023 21:00,988.354248,23.53012848,94.99694824,23.92085075,0.237077355,0.265494138,0.114012107,0.115357421,0.050294116,0.0908207,20.984375,22.0078125,0.873055838
7/12/2023 22:00,988.5932007,23.08397675,94.99694824,23.50291252,0,0,0,0,0,0,20.9765625,21.7421875,0
7/12/2023 23:00,988.6813354,23.72190094,94.99694824,23.45554924,0,0,0,0,0,0,20.9609375,21.328125,0
7/13/2023 0:00,988.2400513,23.69191742,94.99694824,23.48875237,0,0,0,0,0,0,20.9296875,20.8359375,0
7/13/2023 1:00,988.2966309,23.27160645,94.99694824,23.13123894,0,0,0,0,0,0,20.8828125,20.453125,0
7/13/2023 2:00,988.4318848,23.67148591,94.99694824,23.5974865,0,0,0,0,0,0,20.8203125,20.06640625,0
7/13/2023 3:00,988.5671387,23.07136536,94.99694824,23.06373405,0,0,0,0,0,0,20.7578125,19.6796875,0
7/13/2023 4:00,988.7704468,23.5161972,94.99694824,23.62061882,0.00150049,0,0,0,0,0,20.6875,19.3203125,0.00150049
7/13/2023 5:00,988.9969482,23.01609802,94.99694824,23.14729118,2.232728481,2.397591352,1.136143923,1.31248498,0.760545135,1.4232409,20.59375,18.953125,9.262734771
7/13/2023 6:00,988.9540405,23.64431,94.99694824,23.74146843,33.52093506,38.83218002,20.78202057,24.34983253,12.28648472,15.8602829,20.5,18.921875,145.6317358
7/13/2023 7:00,989.5987549,23.5883255,94.99694824,23.57734489,61.58909225,68.47142792,37.44369888,42.99653625,22.00061035,24.30890656,20.3984375,19.125,256.8102722
7/13/2023 8:00,989.6168823,23.78876495,94.99694824,23.54115105,83.49623871,93.69174194,53.79250717,59.74925995,35.77751541,32.92537689,20.3125,19.71875,359.4326401
7/13/2023 9:00,989.6438294,23.57649231,94.66448975,23.21557331,133.3663368,172.0880966,102.1291866,112.137249,74.37129786,67.02772905,20.2578125,22.0859375,661.1198959
7/13/2023 10:00,989.6707764,23.36421967,94.33203125,23.88999557,183.2364349,250.4844513,150.4658661,164.525238,112.9650803,101.1300812,20.203125,24.453125,962.8071518
