pres,temp1,umid,V450,temps1,sin_month,cos_month,sin_day,cos_day,sin_hour,cos_hour
0.5082107317986377,0.4908217972794566,0.5168515925003027,0.0047522742482527,0.671913378295182,0.75,0.9330127018922194,0.0006417464144736,0.4746754155806432,0.7597919750177168,0.9272097022732444
0.5128466829160203,0.492655123288671,0.5140938633179162,0.0049718863766005,0.6754596323871811,0.75,0.9330127018922194,0.0006417464144736,0.4746754155806432,0.865417982139062,0.8412765716093271
0.5174826358592988,0.4944884491536235,0.5113361341355296,0.0051914985057956,0.6790058862001307,0.75,0.9330127018922194,0.0006417464144736,0.4746754155806432,0.9439426092011876,0.7300325188655761
0.5221185869766813,0.4963217750185762,0.5085784049531431,0.0054111106341434,0.6825521400130805,0.75,0.9330127018922194,0.0006417464144736,0.4746754155806432,0.9895420438411616,0.6017280065263169
0.5267545399199562,0.4981551010277906,0.5058206757707565,0.0056307227624913,0.6860983941050796,0.75,0.9330127018922194,0.0006417464144736,0.4746754155806432,0.9988343845952696,0.4658787933176646
0.5313904910373388,0.4999884268927432,0.50306294658837,0.0058503348916863,0.6896446479180292,0.75,0.9330127018922194,0.0006417464144736,0.4746754155806432,0.9711304610594104,0.3325601939145069
0.5360264439806173,0.5018217527576958,0.5003052174059834,0.0060699470200342,0.6931909017309789,0.75,0.9330127018922194,0.0006417464144736,0.4746754155806432,0.908484946505221,0.2116598389425664
0.5406623950979998,0.5036550787669102,0.4975474882235969,0.006289559148382,0.696737155822978,0.75,0.9330127018922194,0.0006417464144736,0.4746754155806432,0.8155439721630264,0.1121443546477901
0.5452983480412783,0.5054884046318628,0.4947897590412105,0.0065091712775771,0.7002834096359276,0.75,0.9330127018922194,0.0006417464144736,0.4746754155806432,0.6992005449231207,0.0413943492472734
0.5499342991586573,0.5073217304968154,0.4920320298588239,0.0067287834059249,0.7038296634488772,0.75,0.9330127018922194,0.0006417464144736,0.4746754155806432,0.5680833245481236,0.0046570269818346
0.5545702521019358,0.5091550565060298,0.4892743006764374,0.0069483955351199,0.7073759175408764,0.75,0.9330127018922194,0.0006417464144736,0.4746754155806432,0.4319166754518768,0.0046570269818346
0.5592062032193184,0.5109883823709824,0.4865165714940508,0.0071680076634678,0.7109221713538261,0.75,0.9330127018922194,0.0006417464144736,0.4746754155806432,0.3007994550768792,0.0413943492472735
0.5672669358567717,0.4886728989212758,0.4731947287982067,0.0080069657688311,0.6677567037279267,0.75,0.9330127018922194,0.0006417464144736,0.4746754155806432,0.1844560278369736,0.1121443546477901
0.5841941378828395,0.5229350553289062,0.5247585191367495,0.00403843957288,0.7340309570525398,0.75,0.9330127018922194,0.0006417464144736,0.4746754155806432,0.091515053494779,0.2116598389425664
0.6127025857802373,0.5006195718791996,0.5388703364335662,0.0015609707052395,0.6908654894266405,0.75,0.9330127018922194,0.0006417464144736,0.4746754155806432,0.0288695389405898,0.3325601939145068
0.6371945962045835,0.4868696275314005,0.5655140220605808,7.626891897744824e-06,0.6642685851318945,0.75,0.9330127018922194,0.0006417464144736,0.4746754155806432,0.0011656154047303,0.4658787933176648
0.658273076278423,0.4813471088999075,0.5657294696897244,0.0,0.6535862219315456,0.75,0.9330127018922194,0.0006417464144736,0.4746754155806432,0.0104579561588384,0.6017280065263166
0.6695445132895621,0.4710910028699918,0.567309418656343,0.0,0.6337475474166121,0.75,0.9330127018922194,0.0006417464144736,0.4746754155806432,0.0560573907988122,0.7300325188655759
0.683077139588832,0.4709782984081246,0.5658731014032657,0.0,0.6335295400043601,0.75,0.9330127018922194,0.0006417464144736,0.4746754155806432,0.1345820178609379,0.8412765716093271
0.695186626228093,0.4669209377809052,0.5790154045454304,0.0,0.6256812731632875,0.75,0.9330127018922194,0.0006417464144736,0.4746754155806432,0.2402080249822832,0.9272097022732444
0.7056043839435446,0.4675971645521085,0.5813494201552204,0.0,0.6269893176367997,0.75,0.9330127018922194,0.0006417464144736,0.4746754155806432,0.3651016144214873,0.9814586436738996
0.71064387445319,0.4613984191494121,0.5852274767738278,0.0,0.6149989099629387,0.75,0.9330127018922194,0.0006417464144736,0.4746754155806432,0.4999999999999999,1.0
0.7157468878757385,0.4638779173104906,0.5861610829706786,0.0,0.619795073032483,0.75,0.9330127018922194,0.0057658378359443,0.5757138887522883,0.5,1.0
0.7242589764631759,0.4592570343739353,0.5882078351533856,0.0,0.6108567691301504,0.75,0.9330127018922194,0.0057658378359443,0.5757138887522883,0.6348983855785122,0.9814586436738996
0.7310804499232084,0.4619619414587482,0.5888900858809546,0.0,0.6160889470241988,0.75,0.9330127018922194,0.0057658378359443,0.5757138887522883,0.7597919750177168,0.9272097022732444
0.7368543522186073,0.4577918763696616,0.5949585263958105,0.0,0.6080226727708742,0.75,0.9330127018922194,0.0057658378359443,0.5757138887522883,0.865417982139062,0.8412765716093271
0.7473724246461799,0.4597078522214041,0.5860892671727393,0.0,0.6117287987791584,0.75,0.9330127018922194,0.0057658378359443,0.5757138887522883,0.9439426092011876,0.7300325188655761
0.7569632889564986,0.4566648317509896,0.5927681424995621,0.0,0.605842598648354,0.75,0.9330127018922194,0.0057658378359443,0.5757138887522883,0.9895420438411616,0.6017280065263169
0.765914450693252,0.4566648317509896,0.5952098818650923,0.0,0.605842598648354,0.75,0.9330127018922194,0.0057658378359443,0.5757138887522883,0.9988343845952696,0.4658787933176646
0.7759544305794783,0.4550869692848487,0.5926963267016229,2.5422972992482745e-06,0.6027904948768258,0.75,0.9330127018922194,0.0057658378359443,0.5757138887522883,0.9711304610594104,0.3325601939145069
0.7801591945912527,0.4521566532763014,0.5977234371462247,0.0009190405571231,0.5971223021582734,0.75,0.9330127018922194,0.0057658378359443,0.5757138887522883,0.908484946505221,0.2116598389425664
0.786654143115566,0.4561013094416535,0.5769686523627234,0.0046536754371239,0.6047525615870939,0.75,0.9330127018922194,0.0057658378359443,0.5757138887522883,0.8155439721630264,0.1121443546477901
0.789318764068117,0.4535091068187078,0.5525153506319573,0.0101717315120826,0.5997383911052976,0.75,0.9330127018922194,0.0057658378359443,0.5757138887522883,0.6992005449231207,0.0413943492472734
0.7905368556361907,0.461849236996881,0.4955294624306633,0.0205277814357502,0.6158709396119468,0.75,0.9330127018922194,0.0057658378359443,0.5757138887522883,0.5680833245481236,0.0046570269818346
0.7818542649042719,0.4643287351579595,0.4420625516229549,0.0999731631152089,0.6206671026814912,0.75,0.9330127018922194,0.0057658378359443,0.5757138887522883,0.4319166754518768,0.0046570269818346
0.777613822889677,0.4657938931622332,0.4255808108762103,0.1098706598172434,0.6235011990407674,0.75,0.9330127018922194,0.0057658378359443,0.5757138887522883,0.3007994550768792,0.0413943492472735
0.7775848459242347,0.466808233319038,0.4796940644536868,0.008132810009957,0.6254632657510355,0.75,0.9330127018922194,0.0057658378359443,0.5757138887522883,0.1844560278369736,0.1121443546477901
0.7851920023224821,0.4611730102256778,0.5301447090416995,0.0052511150432175,0.6145628951384348,0.75,0.9330127018922194,0.0057658378359443,0.5757138887522883,0.091515053494779,0.2116598389425664
0.7840671592500073,0.4752610679590784,0.5743713120036058,0.0035833680225351,0.6418138216699367,0.75,0.9330127018922194,0.0057658378359443,0.5757138887522883,0.0288695389405898,0.3325601939145068
0.7829423344364841,0.489349125692479,0.6185979149655121,0.0019156210018526,0.6690647482014389,0.75,0.9330127018922194,0.0057658378359443,0.5757138887522883,0.0011656154047303,0.4658787933176648
0.7818174913640057,0.5034371834258797,0.6628245179274185,0.0002478739811701,0.6963156747329409,0.75,0.9330127018922194,0.0057658378359443,0.5757138887522883,0.0104579561588384,0.6017280065263166
0.7776929572111797,0.2115326271898185,0.8196344572766826,0.0,0.131676477000218,0.75,0.9330127018922194,0.0057658378359443,0.5757138887522883,0.0560573907988122,0.7300325188655759
0.7788831673512533,0.2114199227279513,0.834392617343267,0.0,0.131458469587966,0.75,0.9330127018922194,0.0057658378359443,0.5757138887522883,0.1345820178609379,0.8412765716093271
0.7711311443847606,0.2074752665625991,0.8463499587016363,0.0,0.1238282101591454,0.75,0.9330127018922194,0.0057658378359443,0.5757138887522883,0.2402080249822832,0.9272097022732444
0.771679442617426,0.1994732497700275,0.9240188157708292,0.0,0.1083496838892522,0.75,0.9330127018922194,0.0057658378359443,0.5757138887522883,0.3651016144214873,0.9814586436738996
0.7703187120739088,0.1897806660494479,0.9174117562419456,0.0,0.0896010464355788,0.75,0.9330127018922194,0.0057658378359443,0.5757138887522883,0.4999999999999999,1.0
0.7661429067686178,0.1816659447950091,0.951093396538468,0.0,0.0739045127534336,0.75,0.9330127018922194,0.0311239339264597,0.6736526264224101,0.5,1.0
0.7575717687128538,0.1747909726211096,0.9817946784554326,0.0,0.0606060606060606,0.75,0.9330127018922194,0.0311239339264597,0.6736526264224101,0.6348983855785122,0.9814586436738996
0.7465834003187553,0.1670143647522725,0.9653847535066272,0.0,0.0455635491606714,0.75,0.9330127018922194,0.0311239339264597,0.6736526264224101,0.7597919750177168,0.9272097022732444
0.7389182899896234,0.1600266881165058,0.9592804050339704,0.0,0.0320470896010464,0.75,0.9330127018922194,0.0311239339264597,0.6736526264224101,0.865417982139062,0.8412765716093271
0.7307739733227443,0.1631824130487875,0.9773420948649963,0.0,0.0381512971441029,0.75,0.9330127018922194,0.0311239339264597,0.6736526264224101,0.9439426092011876,0.7300325188655761
0.7305009471322919,0.1543914650231455,0.9679701245856986,0.0,0.0211467189884456,0.75,0.9330127018922194,0.0311239339264597,0.6736526264224101,0.9895420438411616,0.6017280065263169
0.7240461135374545,0.1434591322220266,0.9359402491713976,0.0,0.0,0.75,0.9330127018922194,0.0311239339264597,0.6736526264224101,0.9988343845952696,0.4658787933176646
0.7194813741799457,0.1471783794636444,0.9790656756628195,9.279386201201174e-05,0.0071942446043165,0.75,0.9330127018922194,0.0311239339264597,0.6736526264224101,0.9711304610594104,0.3325601939145069
0.7100309395112241,0.1603648015021074,0.913390067909797,0.0260610904625971,0.0327011118378025,0.75,0.9330127018922194,0.0311239339264597,0.6736526264224101,0.908484946505221,0.2116598389425664
0.7025330081963226,0.2377927668048773,0.7271356243429661,0.0778669112469229,0.1824722040549379,0.75,0.9330127018922194,0.0311239339264597,0.6736526264224101,0.8155439721630264,0.1121443546477901
0.6892711804946963,0.2652926555004753,0.5264820999345727,0.1060405416692957,0.2356660126444299,0.75,0.9330127018922194,0.0311239339264597,0.6736526264224101,0.6992005449231207,0.0413943492472734
0.6809697272401714,0.3098109179380213,0.5473805164316153,0.1188332225595,0.3217789404839765,0.75,0.9330127018922194,0.0311239339264597,0.6736526264224101,0.5680833245481236,0.0046570269818346
0.6663148688993346,0.3193907971967338,0.4209845955722329,0.1610445892704276,0.3403095705253978,0.75,0.9330127018922194,0.0311239339264597,0.6736526264224101,0.4319166754518768,0.0046570269818346
0.6491892960820635,0.315671549955116,0.4362813745351818,0.1368094598444872,0.3331153259210813,0.75,0.9330127018922194,0.0311239339264597,0.6736526264224101,0.3007994550768792,0.0413943492472735
0.6365816557849264,0.3181510481161945,0.4480232683820704,0.1381329083461286,0.3379114889906257,0.75,0.9330127018922194,0.0311239339264597,0.6736526264224101,0.1844560278369736,0.1121443546477901
0.6267656822661394,0.3044011037683955,0.5422815900714113,0.0984730342195797,0.3113145846958796,0.75,0.9330127018922194,0.0311239339264597,0.6736526264224101,0.091515053494779,0.2116598389425664
0.6175749100569234,0.2935814754291438,0.7800280081788459,0.0345752449217306,0.290385873119686,0.75,0.9330127018922194,0.0311239339264597,0.6736526264224101,0.0288695389405898,0.3325601939145068
0.6124529511401491,0.2833253693992281,0.9685087435997264,0.0003877003326288,0.2705471986047525,0.75,0.9330127018922194,0.0311239339264597,0.6736526264224101,0.0011656154047303,0.4658787933176648
0.6070902734321955,0.2834380738610954,1.0000000000000002,1.271149073202126e-06,0.2707652060170046,0.75,0.9330127018922194,0.0311239339264597,0.6736526264224101,0.0104579561588384,0.6017280065263166
0.60457721643348,0.2853540497128378,1.0000000000000002,1.271149073202126e-06,0.2744713320252888,0.75,0.9330127018922194,0.0311239339264597,0.6736526264224101,0.0560573907988122,0.7300325188655759
0.6004805399720041,0.2867065032552443,1.0000000000000002,0.0,0.2770874209723131,0.75,0.9330127018922194,0.0311239339264597,0.6736526264224101,0.1345820178609379,0.8412765716093271
0.5970313535294309,0.2880589567976507,1.0000000000000002,0.0,0.2797035099193372,0.75,0.9330127018922194,0.0311239339264597,0.6736526264224101,0.2402080249822832,0.9272097022732444
0.5930840134289816,0.2885097746451195,1.0000000000000002,0.0,0.2805755395683453,0.75,0.9330127018922194,0.0311239339264597,0.6736526264224101,0.3651016144214873,0.9814586436738996
0.5857008597463853,0.2850159363272362,1.0000000000000002,0.0,0.2738173097885328,0.75,0.9330127018922194,0.0311239339264597,0.6736526264224101,0.4999999999999999,1.0
0.5766404765780706,0.2876081389501819,1.0000000000000002,0.0,0.2788314802703292,0.75,0.9330127018922194,0.0756778712526244,0.7644820051634812,0.5,1.0
0.5702603166414342,0.2926798397342062,1.0000000000000002,1.271149073202126e-06,0.2886418138216699,0.75,0.9330127018922194,0.0756778712526244,0.7644820051634812,0.6348983855785122,0.9814586436738996
0.5655350974811775,0.2968499048232927,1.0000000000000002,1.271149073202126e-06,0.2967080880749945,0.75,0.9330127018922194,0.0756778712526244,0.7644820051634812,0.7597919750177168,0.9272097022732444
0.5556411143926674,0.2994421074462385,1.0000000000000002,1.271149073202126e-06,0.3017222585567909,0.75,0.9330127018922194,0.0756778712526244,0.7644820051634812,0.865417982139062,0.8412765716093271
0.5500644654402826,0.2997802208318401,1.0000000000000002,1.271149073202126e-06,0.302376280793547,0.75,0.9330127018922194,0.0756778712526244,0.7644820051634812,0.9439426092011876,0.7300325188655761
0.5501458200510072,0.3010199699123793,1.0000000000000002,1.271149073202126e-06,0.3047743623283191,0.75,0.9330127018922194,0.0756778712526244,0.7644820051634812,0.9895420438411616,0.6017280065263169
0.5494582114508368,0.3018089011454498,1.0000000000000002,1.271149073202126e-06,0.3063004142140832,0.75,0.9330127018922194,0.0756778712526244,0.7644820051634812,0.9988343845952696,0.4658787933176646
0.5466230792243252,0.3036121725353251,1.0000000000000002,1.39826355694435e-05,0.3097885328101155,0.75,0.9330127018922194,0.0756778712526244,0.7644820051634812,0.9711304610594104,0.3325601939145069
0.5473675243071838,0.3051900350014659,1.0000000000000002,0.0035198108670739,0.3128406365816438,0.75,0.9330127018922194,0.0756778712526244,0.7644820051634812,0.908484946505221,0.2116598389425664
0.550884692500059,0.3069933063913412,1.0000000000000002,0.0078989181891018,0.316328755177676,0.75,0.9330127018922194,0.0756778712526244,0.7644820051634812,0.8155439721630264,0.1121443546477901
0.5507654469008756,0.3081203510100133,1.0000000000000002,0.0104399441952603,0.3185088293001962,0.75,0.9330127018922194,0.0756778712526244,0.7644820051634812,0.6992005449231207,0.0413943492472734
0.5539438256163223,0.3086838733193493,0.991094832819128,0.0228374581157401,0.3195988663614563,0.75,0.9330127018922194,0.0756778712526244,0.7644820051634812,0.5680833245481236,0.0046570269818346
0.5525819812764041,0.3092473956286853,0.8938920608256935,0.1910697898903905,0.3206889034227164,0.75,0.9330127018922194,0.0756778712526244,0.7644820051634812,0.4319166754518768,0.0046570269818346
0.5484457431318646,0.3108252580948262,0.8671047434851376,0.1916666809130063,0.3237410071942446,0.75,0.9330127018922194,0.0756778712526244,0.7644820051634812,0.3007994550768792,0.0413943492472735
0.5443095049873214,0.3124031205609671,0.8403174261445816,0.1922635719356221,0.3267931109657728,0.75,0.9330127018922194,0.0756778712526244,0.7644820051634812,0.1844560278369736,0.1121443546477901
0.5454194870943461,0.3098109179380213,0.8973392223036767,0.0813981734449629,0.3217789404839765,0.75,0.9330127018922194,0.0756778712526244,0.7644820051634812,0.091515053494779,0.2116598389425664
0.5497011578348179,0.3090219867049509,0.9509138568671254,0.022982368245986,0.3202528885982123,0.75,0.9330127018922194,0.0756778712526244,0.7644820051634812,0.0288695389405898,0.3325601939145068
0.5578109267283438,0.3084584643956149,1.0000000000000002,0.0006419300981342,0.3191628515369522,0.75,0.9330127018922194,0.0756778712526244,0.7644820051634812,0.0011656154047303,0.4658787933176648
0.5662160196511401,0.3092473956286853,1.0000000000000002,1.271149073202126e-06,0.3206889034227164,0.75,0.9330127018922194,0.0756778712526244,0.7644820051634812,0.0104579561588384,0.6017280065263166
0.5698468589834924,0.3110506670185606,1.0000000000000002,1.271149073202126e-06,0.3241770220187486,0.75,0.9330127018922194,0.0756778712526244,0.7644820051634812,0.0560573907988122,0.7300325188655759
0.5718651073653369,0.3125158250228342,1.0000000000000002,1.271149073202126e-06,0.3270111183780249,0.75,0.9330127018922194,0.0756778712526244,0.7644820051634812,0.1345820178609379,0.8412765716093271
0.5690232905345098,0.3131920517940375,1.0000000000000002,1.271149073202126e-06,0.3283191628515369,0.75,0.9330127018922194,0.0756778712526244,0.7644820051634812,0.2402080249822832,0.9272097022732444
0.5660443964066708,0.3137555741033735,1.0000000000000002,0.0,0.329409199912797,0.75,0.9330127018922194,0.0756778712526244,0.7644820051634812,0.3651016144214873,0.9814586436738996
0.5640194615946186,0.3143190964127095,1.0000000000000002,0.0,0.3304992369740571,0.75,0.9330127018922194,0.0756778712526244,0.7644820051634812,0.4999999999999999,1.0
0.5596430633829996,0.3146572097983112,1.0000000000000002,0.0,0.3311532592108132,0.75,0.9330127018922194,0.13760360638544,0.8444834595378432,0.5,1.0
0.5540998465816678,0.3149953231839127,1.0000000000000002,0.0,0.3318072814475692,0.75,0.9330127018922194,0.13760360638544,0.8444834595378432,0.6348983855785122,0.9814586436738996
0.5534122379814974,0.31510802764578,1.0000000000000002,0.0,0.3320252888598212,0.75,0.9330127018922194,0.13760360638544,0.8444834595378432,0.7597919750177168,0.9272097022732444
0.5438871333063631,0.3153334365695144,1.0000000000000002,0.0,0.3324613036843252,0.75,0.9330127018922194,0.13760360638544,0.8444834595378432,0.865417982139062,0.8412765716093271
0.5420026190064249,0.3154461410313816,1.0000000000000002,0.0,0.3326793110965773,0.75,0.9330127018922194,0.13760360638544,0.8444834595378432,0.9439426092011876,0.7300325188655761
0.5435505732476393,0.3155588454932488,1.0000000000000002,1.271149073202126e-06,0.3328973185088293,0.75,0.9330127018922194,0.13760360638544,0.8444834595378432,0.9895420438411616,0.6017280065263169
0.5399386794095093,0.315671549955116,1.0000000000000002,0.0,0.3331153259210813,0.75,0.9330127018922194,0.13760360638544,0.8444834595378432,0.9988343845952696,0.4658787933176646
0.5426111024145754,0.3157842544169832,1.0000000000000002,1.1440338270195225e-05,0.3333333333333333,0.75,0.9330127018922194,0.13760360638544,0.8444834595378432,0.9711304610594104,0.3325601939145069
0.5479503757908901,0.3158969588788504,1.0000000000000002,0.0044197840203621,0.3335513407455853,0.75,0.9330127018922194,0.13760360638544,0.8444834595378432,0.908484946505221,0.2116598389425664
0.5483482293438122,0.3160096633407176,1.0000000000000002,0.0121877737812215,0.3337693481578374,0.75,0.9330127018922194,0.13760360638544,0.8444834595378432,0.8155439721630264,0.1121443546477901
0.5456936380365747,0.3160096633407176,0.8660993213726844,0.0336930676174164,0.3337693481578374,0.75,0.9330127018922194,0.13760360638544,0.8444834595378432,0.6992005449231207,0.0413943492472734
0.5483838927394658,0.3160096633407176,0.8049481130080374,0.1585842355898891,0.3337693481578374,0.75,0.9330127018922194,0.13760360638544,0.8444834595378432,0.5680833245481236,0.0046570269818346
0.5349415368998294,0.316235072264452,0.6755000179711579,0.2628605712925443,0.3342053629823414,0.75,0.9330127018922194,0.13760360638544,0.8444834595378432,0.4319166754518768,0.0046570269818346
0.525856635603482,0.316235072264452,0.5921936156453963,0.2554052729560027,0.3342053629823414,0.75,0.9330127018922194,0.13760360638544,0.8444834595378432,0.3007994550768792,0.0413943492472735
0.5149384838560778,0.3163477767263192,0.6833997630395771,0.208148379938809,0.3344233703945934,0.75,0.9330127018922194,0.13760360638544,0.8444834595378432,0.1844560278369736,0.1121443546477901
0.5047948661274795,0.3163477767263192,0.7820388524037518,0.0758863079860328,0.3344233703945934,0.75,0.9330127018922194,0.13760360638544,0.8444834595378432,0.091515053494779,0.2116598389425664
0.5047959799238839,0.3164604811881864,0.8856691443723903,0.0391068914693549,0.3346413778068454,0.75,0.9330127018922194,0.13760360638544,0.8444834595378432,0.0288695389405898,0.3325601939145068
0.4977817064805556,0.3164604811881864,1.0000000000000002,0.001780879204329,0.3346413778068454,0.75,0.9330127018922194,0.13760360638544,0.8444834595378432,0.0011656154047303,0.4658787933176648
0.491582085637301,0.3165731856500536,1.0000000000000002,0.0,0.3348593852190974,0.75,0.9330127018922194,0.13760360638544,0.8444834595378432,0.0104579561588384,0.6017280065263166
0.4770676405049947,0.3165731856500536,1.0000000000000002,0.0,0.3348593852190974,0.75,0.9330127018922194,0.13760360638544,0.8444834595378432,0.0560573907988122,0.7300325188655759
0.4670193071457476,0.3166295378809872,0.9330855686441436,0.0,0.3349683889252234,0.75,0.9330127018922194,0.13760360638544,0.8444834595378432,0.1345820178609379,0.8412765716093271
0.4569709737865004,0.3166858901119209,0.866171137288287,0.0,0.3350773926313494,0.75,0.9330127018922194,0.13760360638544,0.8444834595378432,0.2402080249822832,0.9272097022732444
0.4507156320828542,0.3166858901119209,0.9403928327618334,0.0,0.3350773926313494,0.75,0.9330127018922194,0.13760360638544,0.8444834595378432,0.3651016144214873,0.9814586436738996
0.442809806614342,0.316798594573788,1.0000000000000002,0.0,0.3352954000436015,0.75,0.9330127018922194,0.13760360638544,0.8444834595378432,0.4999999999999999,1.0
0.4364062441719696,0.316798594573788,1.0000000000000002,0.0,0.3352954000436015,0.75,0.9330127018922194,0.2143658924526038,0.9103817206036382,0.5,1.0
0.4295268167810526,0.316798594573788,1.0000000000000002,0.0,0.3352954000436015,0.75,0.9330127018922194,0.2143658924526038,0.9103817206036382,0.6348983855785122,0.9814586436738996
0.4220344471445862,0.3169112990356553,1.0000000000000002,0.0,0.3355134074558535,0.75,0.9330127018922194,0.2143658924526038,0.9103817206036382,0.7597919750177168,0.9272097022732444
0.413950312001397,0.3169112990356553,1.0000000000000002,0.0,0.3355134074558535,0.75,0.9330127018922194,0.2143658924526038,0.9103817206036382,0.865417982139062,0.8412765716093271
0.4062071939284379,0.3169112990356553,1.0000000000000002,0.0,0.3355134074558535,0.75,0.9330127018922194,0.2143658924526038,0.9103817206036382,0.9439426092011876,0.7300325188655761
